DDD	C	LPC	B1	C1	ND	2	1429640176561	1429640178092	d	
JJJ	C	HPC	B1	C1	ND	2	1429640180301	1429640181013	j	
JJJ	C	HPC	B1	C1	ND	1	1429640183222	1429640183678	j	
SSS	C	LPC	B1	C1	ND	1	1429640185887	1429640186552	s	
JJJ	C	HPC	B1	C1	ND	1	1429640188760	1429640189233	j	
HHH	C	HPC	B1	C1	ND	2	1429640191443	1429640191994	h	
SDS	I	LPC	B1	C1	ND	2	1429640194203	1429640194884	d	
JJJ	C	HPC	B1	C1	ND	2	1429640197092	1429640197589	j	
JJJ	C	HPC	B1	C1	ND	2	1429640199797	1429640200303	j	
SDS	I	LPC	B1	C1	ND	1	1429640202512	1429640203288	d	
DSD	I	LPC	B1	C1	ND	2	1429640205497	1429640206282	s	
JJJ	C	HPC	B1	C1	ND	2	1429640208491	1429640209067	j	
SDS	I	LPC	B1	C1	ND	2	1429640211275	1429640211972	d	
SDS	I	LPC	B1	C1	ND	2	1429640214180	1429640214830	d	
JJJ	C	HPC	B1	C1	ND	2	1429640217038	1429640217575	j	
DSD	I	LPC	B1	C1	ND	1	1429640219782	1429640220505	s	
SDS	I	LPC	B1	C1	ND	2	1429640222714	1429640223322	d	
SDS	I	LPC	B1	C1	ND	1	1429640225530	1429640226180	d	
JJJ	C	HPC	B1	C1	ND	2	1429640228388	1429640228933	j	
JJJ	C	HPC	B1	C1	ND	1	1429640231140	1429640231654	j	
SDS	I	LPC	B1	C1	ND	1	1429640233863	1429640234424	d	
JHJ	I	HPC	B1	C1	ND	2	1429640236633	1429640237369	h	
DDD	C	LPC	B1	C1	ND	2	1429640239579	1429640240147	d	
JHJ	I	HPC	B1	C1	ND	1	1429640242355	1429640243092	h	
HHH	C	HPC	B1	C1	ND	1	1429640245300	1429640245813	h	
HJH	I	HPC	B1	C1	ND	1	1429640248022	1429640248607	j	
SDS	I	LPC	B1	C1	ND	2	1429640250816	1429640251496	d	
JHJ	I	HPC	B1	C1	ND	2	1429640253705	1429640254450	h	
DSD	I	LPC	B1	C1	ND	1	1429640256659	1429640257283	s	
DSD	I	LPC	B1	C1	ND	2	1429640259492	1429640260084	s	
DDD	C	LPC	B1	C1	ND	2	1429640262290	1429640262950	d	
JHJ	I	HPC	B1	C1	ND	1	1429640265158	1429640265887	h	
JHJ	I	HPC	B1	C1	ND	1	1429640268096	1429640268673	h	
JJJ	C	HPC	B1	C1	ND	2	1429640270881	1429640271386	j	
SDS	I	LPC	B1	C1	ND	2	1429640273594	1429640274340	d	
DSD	I	LPC	B1	C1	ND	1	1429640276549	1429640277197	d	
JHJ	I	HPC	B1	C1	ND	1	1429640279406	1429640280143	h	
JJJ	C	HPC	B1	C1	ND	2	1429640282351	1429640282992	j	
HHH	C	HPC	B1	C1	ND	2	1429640285199	1429640285937	h	
HHH	C	HPC	B1	C1	ND	2	1429640288146	1429640288891	h	
HJH	I	HPC	B1	C1	ND	1	1429640291099	1429640291764	j	
HHH	C	HPC	B1	C1	ND	2	1429640293972	1429640294686	h	
SSS	C	LPC	B1	C1	ND	1	1429640296895	1429640297535	j	
HHH	C	HPC	B1	C1	ND	2	1429640299744	1429640300481	h	
