HHH	C	HPC	B1	C1	ND	2	1429720356097	1429720358434	h	
DDD	C	LPC	B1	C1	ND	1	1429720360643	1429720361696	d	
SDS	I	LPC	B1	C1	ND	1	1429720363903	1429720365160	d	
DSD	I	LPC	B1	C1	ND	1	1429720367367	1429720368656	s	
JHJ	I	HPC	B1	C1	ND	2	1429720370864	1429720372080	h	
DSD	I	LPC	B1	C1	ND	2	1429720374287	1429720375519	s	
DDD	C	LPC	B1	C1	ND	2	1429720377728	1429720380135	d	
SDS	I	LPC	B1	C1	ND	2	1429720382344	1429720383079	d	
DSD	I	LPC	B1	C1	ND	1	1429720385286	1429720386239	s	
HHH	C	HPC	B1	C1	ND	2	1429720388447	1429720389047	d	
HHH	C	HPC	B1	C1	ND	2	1429720391254	1429720391703	h	
HHH	C	HPC	B1	C1	ND	1	1429720393911	1429720394399	h	
DSD	I	LPC	B1	C1	ND	1	1429720396607	1429720397183	d	
DSD	I	LPC	B1	C1	ND	1	1429720399391	1429720399855	s	
SDS	I	LPC	B1	C1	ND	1	1429720402063	1429720402735	d	
SSS	C	LPC	B1	C1	ND	1	1429720404943	1429720406071	s	
DSD	I	LPC	B1	C1	ND	2	1429720408278	1429720408831	s	
HHH	C	HPC	B1	C1	ND	1	1429720411039	1429720412087	h	
DSD	I	LPC	B1	C1	ND	1	1429720414295	1429720415030	s	
JJJ	C	HPC	B1	C1	ND	2	1429720417237	1429720418710	j	
HHH	C	HPC	B1	C1	ND	1	1429720420917	1429720421894	h	
HHH	C	HPC	B1	C1	ND	2	1429720424101	1429720424774	h	
SSS	C	LPC	B1	C1	ND	2	1429720426983	1429720428414	s	
SDS	I	LPC	B1	C1	ND	1	1429720430623	1429720433222	d	
SDS	I	LPC	B1	C1	ND	2	1429720435430	1429720435966	d	
DDD	C	LPC	B1	C1	ND	2	1429720438173	1429720438854	d	
JHJ	I	HPC	B1	C1	ND	1	1429720441062	1429720441646	h	
HJH	I	HPC	B1	C1	ND	2	1429720443854	1429720444382	j	
HJH	I	HPC	B1	C1	ND	1	1429720446589	1429720447198	j	
JHJ	I	HPC	B1	C1	ND	1	1429720449406	1429720450694	h	
HJH	I	HPC	B1	C1	ND	2	1429720452902	1429720453454	h	
JJJ	C	HPC	B1	C1	ND	2	1429720455662	1429720456246	j	
JHJ	I	HPC	B1	C1	ND	2	1429720458454	1429720459757	h	
HJH	I	HPC	B1	C1	ND	1	1429720461966	1429720464181	j	
JHJ	I	HPC	B1	C1	ND	2	1429720466389	1429720468325	h	
DSD	I	LPC	B1	C1	ND	1	1429720470534	1429720472653	s	
SDS	I	LPC	B1	C1	ND	2	1429720474862	1429720475413	d	
DSD	I	LPC	B1	C1	ND	2	1429720477621	1429720478349	s	
SDS	I	LPC	B1	C1	ND	2	1429720480557	1429720483109	d	
JJJ	C	HPC	B1	C1	ND	1	1429720485317	1429720486213	j	
HHH	C	HPC	B1	C1	ND	2	1429720488421	1429720489021	h	
JJJ	C	HPC	B1	C1	ND	2	1429720491228	1429720494461	j	
DSD	I	LPC	B1	C1	ND	2	1429720496668	1429720497589	s	
SDS	I	LPC	B1	C1	ND	1	1429720499797	1429720502101	d	
JJJ	C	HPC	B1	C1	ND	2	1429720504307	1429720505212	j	
DDD	C	LPC	B1	C1	ND	1	1429720507420	1429720509172	s	
SDS	I	LPC	B1	C1	ND	1	1429720511379	1429720512332	d	
JJJ	C	HPC	B1	C1	ND	1	1429720514539	1429720515540	h	
DDD	C	LPC	B1	C1	ND	1	1429720517749	1429720519284	d	
HHH	C	HPC	B1	C1	ND	1	1429720521493	1429720525916	h	
JJJ	C	HPC	B1	C1	ND	1	1429720528123	1429720529732	j	
JHJ	I	HPC	B1	C1	ND	1	1429720531939	1429720533516	h	
SSS	C	LPC	B1	C1	ND	2	1429720535724	1429720537844	s	
JJJ	C	HPC	B1	C1	ND	1	1429720540050	1429720541676	j	
HHH	C	HPC	B1	C1	ND	2	1429720543884	1429720546748	h	
JJJ	C	HPC	B1	C1	ND	1	1429720548955	1429720550115	j	
HHH	C	HPC	B1	C1	ND	1	1429720552324	1429720552987	h	
JJJ	C	HPC	B1	C1	ND	1	1429720555195	1429720557763	j	
JJJ	C	HPC	B1	C1	ND	1	1429720559972	1429720562547	j	
HHH	C	HPC	B1	C1	ND	2	1429720564755	1429720565739	h	
DSD	I	LPC	B1	C1	ND	2	1429720567948	1429720568995	s	
JJJ	C	HPC	B1	C1	ND	2	1429720571203	1429720572035	j	
DDD	C	LPC	B1	C1	ND	1	1429720574242	1429720576755	d	
DSD	I	LPC	B1	C1	ND	1	1429720578963	1429720580795	s	
HHH	C	HPC	B1	C1	ND	2	1429720583004	1429720584211	h	
DSD	I	LPC	B1	C1	ND	2	1429720586419	1429720588651	s	
SDS	I	LPC	B1	C1	ND	2	1429720590859	1429720594362	d	
SDS	I	LPC	B1	C1	ND	2	1429720596570	1429720597362	d	
HHH	C	HPC	B1	C1	ND	1	1429720599571	1429720601562	h	
SDS	I	LPC	B1	C1	ND	2	1429720603771	1429720605418	d	
DSD	I	LPC	B1	C1	ND	2	1429720607626	1429720609938	s	
DSD	I	LPC	B1	C1	ND	1	1429720612146	1429720612930	s	
SDS	I	LPC	B1	C1	ND	1	1429720615138	1429720616762	d	
SSS	C	LPC	B1	C1	ND	2	1429720618970	1429720620258	s	
HHH	C	HPC	B1	C1	ND	2	1429720622466	1429720623498	h	
SDS	I	LPC	B1	C1	ND	1	1429720625706	1429720627058	s	
HJH	I	HPC	B1	C1	ND	2	1429720629265	1429720630666	j	
SDS	I	LPC	B1	C1	ND	2	1429720632874	1429720634594	d	
SSS	C	LPC	B1	C1	ND	2	1429720636801	1429720637481	s	
DSD	I	LPC	B1	C1	ND	1	1429720639688	1429720640505	s	
DSD	I	LPC	B1	C1	ND	2	1429720642714	1429720643249	s	
HHH	C	HPC	B1	C1	ND	1	1429720645457	1429720646065	d	
HHH	C	HPC	B1	C1	ND	1	1429720648272	1429720648905	h	
JJJ	C	HPC	B1	C1	ND	1	1429720651113	1429720652273	j	
JJJ	C	HPC	B1	C1	ND	2	1429720654482	1429720655097	j	
JJJ	C	HPC	B1	C1	ND	1	1429720657305	1429720657729	j	
JJJ	C	HPC	B1	C1	ND	2	1429720659938	1429720660385	j	
DSD	I	LPC	B1	C1	ND	1	1429720662593	1429720663593	s	
SDS	I	LPC	B1	C1	ND	2	1429720665800	1429720666369	d	
JJJ	C	HPC	B1	C1	ND	2	1429720668577	1429720669297	j	
SSS	C	LPC	B1	C1	ND	1	1429720671505	1429720672601	s	
JJJ	C	HPC	B1	C1	ND	2	1429720674808	1429720675513	j	
HHH	C	HPC	B1	C1	ND	1	1429720677721	1429720678752	h	
HJH	I	HPC	B1	C1	ND	1	1429720680959	1429720681904	j	
SDS	I	LPC	B1	C1	ND	1	1429720684112	1429720685088	s	
SDS	I	LPC	B1	C1	ND	2	1429720687297	1429720688064	d	
DSD	I	LPC	B2	C1	ND	2	1429720706617	1429720709776	s	
HHH	C	HPC	B2	C1	ND	2	1429720711984	1429720713080	h	
HHH	C	HPC	B2	C1	ND	1	1429720715288	1429720716152	h	
SSS	C	LPC	B2	C1	ND	2	1429720718360	1429720719160	s	
SDS	I	LPC	B2	C1	ND	2	1429720721367	1429720722752	d	
DDD	C	LPC	B2	C1	ND	2	1429720724960	1429720725615	d	
HJH	I	HPC	B2	C1	ND	2	1429720727824	1429720728511	j	
DSD	I	LPC	B2	C1	ND	2	1429720730721	1429720731551	s	
HJH	I	HPC	B2	C1	ND	2	1429720733759	1429720734375	j	
SDS	I	LPC	B2	C1	ND	2	1429720736583	1429720737759	d	
SDS	I	LPC	B2	C1	ND	1	1429720739967	1429720740567	d	
DSD	I	LPC	B2	C1	ND	2	1429720742776	1429720743215	s	
HHH	C	HPC	B2	C1	ND	1	1429720745423	1429720745999	j	
DSD	I	LPC	B2	C1	ND	1	1429720748206	1429720749183	s	
DSD	I	LPC	B2	C1	ND	1	1429720751389	1429720752391	s	
SSS	C	LPC	B2	C1	ND	1	1429720754599	1429720755671	s	
DSD	I	LPC	B2	C1	ND	1	1429720757879	1429720758471	s	
DSD	I	LPC	B2	C1	ND	2	1429720760680	1429720761175	s	
SDS	I	LPC	B2	C1	ND	2	1429720763383	1429720764495	d	
SDS	I	LPC	B2	C1	ND	2	1429720766702	1429720767231	s	
DSD	I	LPC	B2	C1	ND	2	1429720769437	1429720769990	s	
JJJ	C	HPC	B2	C1	ND	2	1429720772199	1429720772966	j	
SDS	I	LPC	B2	C1	ND	2	1429720775175	1429720776246	d	
SSS	C	LPC	B2	C1	ND	1	1429720778454	1429720780326	s	
SSS	C	LPC	B2	C1	ND	2	1429720782534	1429720783014	s	
SDS	I	LPC	B2	C1	ND	1	1429720785221	1429720786566	s	
HHH	C	HPC	B2	C1	ND	2	1429720788775	1429720789702	h	
DDD	C	LPC	B2	C1	ND	2	1429720791910	1429720792958	d	
DDD	C	LPC	B2	C1	ND	2	1429720795166	1429720795614	d	
JJJ	C	HPC	B2	C1	ND	2	1429720797822	1429720798454	j	
HHH	C	HPC	B2	C1	ND	1	1429720800661	1429720801646	h	
SDS	I	LPC	B2	C1	ND	1	1429720803852	1429720805150	d	
JJJ	C	HPC	B2	C1	ND	1	1429720807358	1429720808238	j	
HHH	C	HPC	B2	C1	ND	1	1429720810446	1429720811541	h	
DSD	I	LPC	B2	C1	ND	2	1429720813748	1429720814717	s	
SDS	I	LPC	B2	C1	ND	1	1429720816926	1429720817877	d	
HJH	I	HPC	B2	C1	ND	1	1429720820086	1429720820781	j	
DSD	I	LPC	B2	C1	ND	1	1429720822988	1429720824205	s	
JHJ	I	HPC	B2	C1	ND	1	1429720826414	1429720828005	h	
DSD	I	LPC	B2	C1	ND	2	1429720830212	1429720831485	s	
JJJ	C	HPC	B2	C1	ND	2	1429720833693	1429720834437	j	
HHH	C	HPC	B2	C1	ND	2	1429720836645	1429720837669	h	
HHH	C	HPC	B2	C1	ND	1	1429720839877	1429720840565	h	
HHH	C	HPC	B2	C1	ND	2	1429720842772	1429720843317	h	
JJJ	C	HPC	B2	C1	ND	2	1429720845525	1429720846277	j	
JJJ	C	HPC	B2	C1	ND	1	1429720848486	1429720848925	j	
HJH	I	HPC	B2	C1	ND	2	1429720851132	1429720851589	j	
