JHJ	I	LPC	B1	C1	ND	1	1429720541960	1429720543275	h	
SSS	C	HPC	B1	C1	ND	1	1429720545482	1429720546459	s	
SDS	I	HPC	B1	C1	ND	2	1429720548666	1429720549595	d	
SSS	C	HPC	B1	C1	ND	1	1429720551803	1429720552467	s	
DDD	C	HPC	B1	C1	ND	2	1429720554674	1429720555139	d	
HJH	I	LPC	B1	C1	ND	1	1429720557346	1429720558339	j	
DSD	I	HPC	B1	C1	ND	2	1429720560547	1429720561171	s	
JHJ	I	LPC	B1	C1	ND	2	1429720563379	1429720564107	h	
SSS	C	HPC	B1	C1	ND	1	1429720566314	1429720566779	s	
SDS	I	HPC	B1	C1	ND	1	1429720568986	1429720569603	d	
JHJ	I	LPC	B1	C1	ND	1	1429720571810	1429720572251	h	
SDS	I	HPC	B1	C1	ND	1	1429720574458	1429720575075	d	
HJH	I	LPC	B1	C1	ND	2	1429720577283	1429720577803	h	
DDD	C	HPC	B1	C1	ND	1	1429720580011	1429720580699	d	
DDD	C	HPC	B1	C1	ND	2	1429720582907	1429720583707	d	
SSS	C	HPC	B1	C1	ND	2	1429720585913	1429720586851	s	
SSS	C	HPC	B1	C1	ND	2	1429720589059	1429720589611	s	
SDS	I	HPC	B1	C1	ND	2	1429720591819	1429720592339	d	
HJH	I	LPC	B1	C1	ND	2	1429720594547	1429720595451	j	
JHJ	I	LPC	B1	C1	ND	2	1429720597658	1429720598291	h	
SSS	C	HPC	B1	C1	ND	1	1429720600499	1429720601019	s	
DDD	C	HPC	B1	C1	ND	2	1429720603227	1429720603691	d	
SSS	C	HPC	B1	C1	ND	1	1429720605898	1429720606499	s	
DDD	C	HPC	B1	C1	ND	1	1429720608706	1429720609331	d	
JJJ	C	LPC	B1	C1	ND	2	1429720611539	1429720612203	j	
SSS	C	HPC	B1	C1	ND	2	1429720614411	1429720614947	s	
HJH	I	LPC	B1	C1	ND	2	1429720617154	1429720617747	j	
SSS	C	HPC	B1	C1	ND	2	1429720619955	1429720620403	s	
DDD	C	HPC	B1	C1	ND	1	1429720622611	1429720623027	d	
DDD	C	HPC	B1	C1	ND	1	1429720625234	1429720625739	d	
SSS	C	HPC	B1	C1	ND	1	1429720627947	1429720628427	s	
HHH	C	LPC	B1	C1	ND	1	1429720630635	1429720631379	h	
DDD	C	HPC	B1	C1	ND	1	1429720633586	1429720634179	d	
JHJ	I	LPC	B1	C1	ND	1	1429720636387	1429720637083	h	
DSD	I	HPC	B1	C1	ND	2	1429720639290	1429720640323	s	
HJH	I	LPC	B1	C1	ND	1	1429720642530	1429720643619	j	
SSS	C	HPC	B1	C1	ND	1	1429720645827	1429720646443	s	
SSS	C	HPC	B1	C1	ND	1	1429720648652	1429720649171	s	
DDD	C	HPC	B1	C1	ND	2	1429720651379	1429720651811	d	
SSS	C	HPC	B1	C1	ND	2	1429720654018	1429720654499	s	
JHJ	I	LPC	B1	C1	ND	1	1429720656706	1429720657387	h	
HHH	C	LPC	B1	C1	ND	2	1429720659594	1429720660315	h	
DDD	C	HPC	B1	C1	ND	1	1429720662523	1429720663075	d	
DDD	C	HPC	B1	C1	ND	2	1429720665283	1429720666027	d	
HJH	I	LPC	B1	C1	ND	1	1429720668235	1429720669379	j	
DDD	C	HPC	B1	C1	ND	1	1429720671586	1429720672459	d	
JHJ	I	LPC	B1	C1	ND	2	1429720674665	1429720675531	h	
SSS	C	HPC	B1	C1	ND	2	1429720677739	1429720678371	s	
JHJ	I	LPC	B1	C1	ND	2	1429720680578	1429720681403	h	
HHH	C	LPC	B1	C1	ND	1	1429720683611	1429720684643	h	
HJH	I	LPC	B1	C1	ND	1	1429720686850	1429720687523	j	
HJH	I	LPC	B1	C1	ND	1	1429720689730	1429720690475	h	
HJH	I	LPC	B1	C1	ND	1	1429720692683	1429720693435	j	
HJH	I	LPC	B1	C1	ND	1	1429720695643	1429720696259	j	
JHJ	I	LPC	B1	C1	ND	1	1429720698467	1429720699227	h	
SSS	C	HPC	B1	C1	ND	1	1429720701435	1429720702139	s	
