SSS	C	HPC	B1	C1	ND	1	1429640362627	1429640366235	s	
DSD	I	HPC	B1	C1	ND	1	1429640368443	1429640369457	s	
DDD	C	HPC	B1	C1	ND	2	1429640371664	1429640372449	d	
JHJ	I	LPC	B1	C1	ND	2	1429640374656	1429640375385	h	
DDD	C	HPC	B1	C1	ND	2	1429640377591	1429640378593	d	
SSS	C	HPC	B1	C1	ND	1	1429640380800	1429640381705	s	
HJH	I	LPC	B1	C1	ND	1	1429640383912	1429640385841	j	
JJJ	C	LPC	B1	C1	ND	2	1429640388048	1429640389857	j	
DDD	C	HPC	B1	C1	ND	1	1429640392064	1429640393273	s	
JHJ	I	LPC	B1	C1	ND	2	1429640395481	1429640396728	h	
HJH	I	LPC	B1	C1	ND	1	1429640398936	1429640400185	j	
JHJ	I	LPC	B1	C1	ND	2	1429640402392	1429640403937	h	
SSS	C	HPC	B1	C1	ND	2	1429640406143	1429640406953	s	
JHJ	I	LPC	B1	C1	ND	1	1429640409160	1429640410456	h	
HJH	I	LPC	B1	C1	ND	2	1429640412663	1429640414209	j	
JJJ	C	LPC	B1	C1	ND	2	1429640416417	1429640417873	j	
HJH	I	LPC	B1	C1	ND	1	1429640420080	1429640421225	j	
JJJ	C	LPC	B1	C1	ND	2	1429640423432	1429640424609	j	
SSS	C	HPC	B1	C1	ND	1	1429640426817	1429640427769	s	
HJH	I	LPC	B1	C1	ND	2	1429640429976	1429640431337	j	
HJH	I	LPC	B1	C1	ND	1	1429640433544	1429640434521	j	
JHJ	I	LPC	B1	C1	ND	2	1429640436728	1429640437689	h	
SSS	C	HPC	B1	C1	ND	1	1429640439896	1429640440353	s	
SDS	I	HPC	B1	C1	ND	1	1429640442560	1429640443297	d	
HJH	I	LPC	B1	C1	ND	2	1429640445504	1429640446881	j	
JHJ	I	LPC	B1	C1	ND	1	1429640449088	1429640450001	h	
HHH	C	LPC	B1	C1	ND	2	1429640452208	1429640453240	h	
HJH	I	LPC	B1	C1	ND	2	1429640455447	1429640456649	j	
DDD	C	HPC	B1	C1	ND	1	1429640458856	1429640460345	d	
DDD	C	HPC	B1	C1	ND	1	1429640462552	1429640463472	d	
JHJ	I	LPC	B1	C1	ND	2	1429640465680	1429640466680	h	
SSS	C	HPC	B1	C1	ND	2	1429640468887	1429640469928	s	
JHJ	I	LPC	B1	C1	ND	1	1429640472135	1429640473128	h	
JHJ	I	LPC	B1	C1	ND	2	1429640475335	1429640476137	h	
SDS	I	HPC	B1	C1	ND	1	1429640478344	1429640479337	d	
SSS	C	HPC	B1	C1	ND	2	1429640481544	1429640482561	s	
HJH	I	LPC	B1	C1	ND	1	1429640484767	1429640485849	j	
DDD	C	HPC	B1	C1	ND	2	1429640488056	1429640489049	d	
HJH	I	LPC	B1	C1	ND	1	1429640491256	1429640492225	j	
DDD	C	HPC	B1	C1	ND	2	1429640494433	1429640495185	d	
SSS	C	HPC	B1	C1	ND	2	1429640497392	1429640498145	s	
SSS	C	HPC	B1	C1	ND	1	1429640500352	1429640501088	s	
SSS	C	HPC	B1	C1	ND	1	1429640503296	1429640503977	s	
SDS	I	HPC	B1	C1	ND	2	1429640506185	1429640506913	d	
HJH	I	LPC	B1	C1	ND	1	1429640509120	1429640509760	j	
HJH	I	LPC	B1	C1	ND	1	1429640511967	1429640513225	j	
DDD	C	HPC	B1	C1	ND	1	1429640515433	1429640517168	d	
DSD	I	HPC	B1	C1	ND	2	1429640519376	1429640520312	s	
DDD	C	HPC	B1	C1	ND	1	1429640522519	1429640523465	d	
SSS	C	HPC	B1	C1	ND	1	1429640525672	1429640526481	s	
JHJ	I	LPC	B1	C1	ND	2	1429640528689	1429640529328	h	
DSD	I	HPC	B1	C1	ND	2	1429640531536	1429640532264	s	
SDS	I	HPC	B1	C1	ND	2	1429640534472	1429640535321	d	
DSD	I	HPC	B1	C1	ND	1	1429640537529	1429640538745	s	
JHJ	I	LPC	B1	C1	ND	1	1429640540953	1429640542520	h	
