DDD	C	HPC	B1	C1	ND	2	1429545062743	1429545063577	d	
HHH	C	LPC	B1	C1	ND	2	1429545065786	1429545066266	h	
SSS	C	HPC	B1	C1	ND	1	1429545068475	1429545069004	s	
SSS	C	HPC	B1	C1	ND	2	1429545071211	1429545071821	s	
DDD	C	HPC	B1	C1	ND	2	1429545074028	1429545074510	d	
HJH	I	LPC	B1	C1	ND	1	1429545076720	1429545077192	h	
JHJ	I	LPC	B1	C1	ND	2	1429545079399	1429545080073	h	
SSS	C	HPC	B1	C1	ND	2	1429545082283	1429545082754	s	
HJH	I	LPC	B1	C1	ND	2	1429545084961	1429545085444	j	
JHJ	I	LPC	B1	C1	ND	1	1429545087652	1429545088141	h	
DSD	I	HPC	B1	C1	ND	2	1429545090348	1429545091111	d	
HJH	I	LPC	B1	C1	ND	1	1429545093320	1429545093784	s	
SSS	C	HPC	B1	C1	ND	2	1429545095993	1429545096545	s	
JHJ	I	LPC	B1	C1	ND	2	1429545098754	1429545099115	h	
SDS	I	HPC	B1	C1	ND	2	1429545101324	1429545101676	d	
DDD	C	HPC	B1	C1	ND	1	1429545103885	1429545104285	h	
SSS	C	HPC	B1	C1	ND	1	1429545106494	1429545107071	s	
SDS	I	HPC	B1	C1	ND	1	1429545109280	1429545109592	d	
JHJ	I	LPC	B1	C1	ND	1	1429545111800	1429545112281	h	
SSS	C	HPC	B1	C1	ND	1	1429545114490	1429545114939	s	
SDS	I	HPC	B1	C1	ND	1	1429545117148	1429545117587	d	
HJH	I	LPC	B1	C1	ND	2	1429545119796	1429545120293	j	
DDD	C	HPC	B1	C1	ND	2	1429545122502	1429545122919	d	
JJJ	C	LPC	B1	C1	ND	2	1429545125129	1429545125616	h	
HJH	I	LPC	B1	C1	ND	1	1429545127825	1429545128321	j	
SSS	C	HPC	B1	C1	ND	2	1429545130530	1429545130907	s	
JHJ	I	LPC	B1	C1	ND	2	1429545133115	1429545133844	h	
JHJ	I	LPC	B1	C1	ND	1	1429545136052	1429545136485	d	
SSS	C	HPC	B1	C1	ND	2	1429545138694	1429545139055	s	
HJH	I	LPC	B1	C1	ND	2	1429545141263	1429545141832	j	
JHJ	I	LPC	B1	C1	ND	2	1429545144039	1429545144697	h	
DDD	C	HPC	B1	C1	ND	2	1429545146906	1429545147275	d	
JHJ	I	LPC	B1	C1	ND	2	1429545149484	1429545150004	h	
HJH	I	LPC	B1	C1	ND	1	1429545152214	1429545152621	j	
HJH	I	LPC	B1	C1	ND	2	1429545154830	1429545155455	j	
JJJ	C	LPC	B1	C1	ND	2	1429545157663	1429545158216	j	
SSS	C	HPC	B1	C1	ND	2	1429545160425	1429545161210	s	
DSD	I	HPC	B1	C1	ND	2	1429545163419	1429545164211	s	
DSD	I	HPC	B1	C1	ND	1	1429545166420	1429545166908	s	
DDD	C	HPC	B1	C1	ND	1	1429545169118	1429545169686	d	
SSS	C	HPC	B1	C1	ND	1	1429545171894	1429545172455	s	
SSS	C	HPC	B1	C1	ND	2	1429545174662	1429545175193	s	
DSD	I	HPC	B1	C1	ND	2	1429545177402	1429545177802	s	
SDS	I	HPC	B1	C1	ND	2	1429545180010	1429545180507	d	
JHJ	I	LPC	B1	C1	ND	1	1429545182715	1429545183189	h	
SSS	C	HPC	B1	C1	ND	1	1429545185398	1429545185822	s	
HHH	C	LPC	B1	C1	ND	1	1429545188030	1429545188559	h	
HJH	I	LPC	B1	C1	ND	2	1429545190767	1429545191409	j	
HJH	I	LPC	B1	C1	ND	1	1429545193618	1429545194170	j	
HJH	I	LPC	B1	C1	ND	2	1429545196379	1429545196851	j	
DSD	I	HPC	B1	C1	ND	2	1429545199059	1429545199525	s	
SSS	C	HPC	B1	C1	ND	1	1429545201732	1429545202174	s	
JHJ	I	LPC	B1	C1	ND	1	1429545204383	1429545204823	h	
JJJ	C	LPC	B1	C1	ND	1	1429545207031	1429545207585	j	
DDD	C	HPC	B1	C1	ND	2	1429545209793	1429545210306	s	
SDS	I	HPC	B1	C1	ND	2	1429545212514	1429545213020	s	
HJH	I	LPC	B1	C1	ND	1	1429545215229	1429545215805	j	
DDD	C	HPC	B1	C1	ND	2	1429545218014	1429545218534	s	
SSS	C	HPC	B1	C1	ND	2	1429545220743	1429545221056	s	
SSS	C	HPC	B1	C1	ND	2	1429545223263	1429545223777	s	
SSS	C	HPC	B1	C1	ND	1	1429545225983	1429545226442	s	
DDD	C	HPC	B1	C1	ND	2	1429545228650	1429545229284	d	
JHJ	I	LPC	B1	C1	ND	2	1429545231492	1429545232037	h	
DDD	C	HPC	B1	C1	ND	1	1429545234245	1429545235023	d	
DSD	I	HPC	B1	C1	ND	2	1429545237232	1429545237640	s	
HHH	C	LPC	B1	C1	ND	2	1429545239847	1429545240345	h	
JJJ	C	LPC	B1	C1	ND	2	1429545242554	1429545242931	j	
HJH	I	LPC	B1	C1	ND	1	1429545245139	1429545245612	j	
HHH	C	LPC	B1	C1	ND	1	1429545247821	1429545248261	h	
JJJ	C	LPC	B1	C1	ND	1	1429545250469	1429545251079	j	
JHJ	I	LPC	B1	C1	ND	2	1429545253287	1429545253832	h	
SSS	C	HPC	B1	C1	ND	2	1429545256040	1429545256457	s	
DDD	C	HPC	B1	C1	ND	2	1429545258666	1429545259019	d	
HHH	C	LPC	B1	C1	ND	1	1429545261226	1429545261668	h	
DDD	C	HPC	B1	C1	ND	1	1429545263877	1429545264397	s	
SDS	I	HPC	B1	C1	ND	2	1429545266606	1429545267127	d	
HHH	C	LPC	B1	C1	ND	2	1429545269336	1429545269736	h	
DDD	C	HPC	B1	C1	ND	2	1429545271945	1429545272489	d	
DDD	C	HPC	B1	C1	ND	1	1429545274699	1429545275179	d	
HJH	I	LPC	B1	C1	ND	2	1429545277387	1429545277964	j	
HJH	I	LPC	B1	C1	ND	2	1429545280172	1429545280645	j	
JHJ	I	LPC	B1	C1	ND	1	1429545282854	1429545283255	h	
DDD	C	HPC	B1	C1	ND	1	1429545285463	1429545286016	d	
HJH	I	LPC	B1	C1	ND	1	1429545288225	1429545288713	s	
DDD	C	HPC	B1	C1	ND	2	1429545290921	1429545291539	d	
SSS	C	HPC	B1	C1	ND	2	1429545293748	1429545294412	s	
HJH	I	LPC	B1	C1	ND	1	1429545296620	1429545297246	j	
JHJ	I	LPC	B1	C1	ND	2	1429545299455	1429545299999	h	
JHJ	I	LPC	B1	C1	ND	1	1429545302208	1429545302752	h	
JJJ	C	LPC	B1	C1	ND	1	1429545304962	1429545305570	j	
