HJH	I	LPC	B1	C1	ND	1	1429805718135	1429805719183	j	
SSS	C	HPC	B1	C1	ND	2	1429805721390	1429805723415	s	
DSD	I	HPC	B1	C1	ND	1	1429805725622	1429805725831	f	
DSD	I	HPC	B1	C1	ND	2	1429805728037	1429805729319	s	
HJH	I	LPC	B1	C1	ND	2	1429805731525	1429805733039	j	
SSS	C	HPC	B1	C1	ND	1	1429805735245	1429805735245	h	
JHJ	I	LPC	B1	C1	ND	2	1429805737461	1429805737461	g	
JHJ	I	LPC	B1	C1	ND	1	1429805739674	1429805740471	h	
JHJ	I	LPC	B1	C1	ND	2	1429805742677	1429805742678	g	
DDD	C	HPC	B1	C1	ND	2	1429805744888	1429805745671	d	
HJH	I	LPC	B1	C1	ND	2	1429805747879	1429805747879	h	
DDD	C	HPC	B1	C1	ND	1	1429805750104	1429805751007	d	
JHJ	I	LPC	B1	C1	ND	2	1429805753213	1429805753943	h	
JHJ	I	LPC	B1	C1	ND	1	1429805756150	1429805756895	h	
HJH	I	LPC	B1	C1	ND	1	1429805759102	1429805760095	j	
SSS	C	HPC	B1	C1	ND	1	1429805762302	1429805763015	s	
DDD	C	HPC	B1	C1	ND	2	1429805765222	1429805766087	d	
DDD	C	HPC	B1	C1	ND	1	1429805768294	1429805768935	s	
DDD	C	HPC	B1	C1	ND	2	1429805771143	1429805771679	d	
DSD	I	HPC	B1	C1	ND	1	1429805773886	1429805774703	s	
HJH	I	LPC	B1	C1	ND	1	1429805776911	1429805777823	j	
HJH	I	LPC	B1	C1	ND	1	1429805780030	1429805780543	j	
SDS	I	HPC	B1	C1	ND	2	1429805782750	1429805783391	d	
SDS	I	HPC	B1	C1	ND	2	1429805785597	1429805786079	d	
JHJ	I	LPC	B1	C1	ND	1	1429805788285	1429805789031	h	
SDS	I	HPC	B1	C1	ND	2	1429805791239	1429805791606	d	
SSS	C	HPC	B1	C1	ND	2	1429805793813	1429805794511	s	
JHJ	I	LPC	B1	C1	ND	1	1429805796718	1429805797327	h	
DSD	I	HPC	B1	C1	ND	2	1429805799534	1429805800039	s	
HJH	I	LPC	B1	C1	ND	1	1429805802245	1429805802567	j	
JJJ	C	LPC	B1	C1	ND	2	1429805804773	1429805805343	h	
HHH	C	LPC	B1	C1	ND	1	1429805807551	1429805808103	h	
DDD	C	HPC	B1	C1	ND	2	1429805810311	1429805810695	d	
SSS	C	HPC	B1	C1	ND	2	1429805812902	1429805813239	s	
DDD	C	HPC	B1	C1	ND	1	1429805815446	1429805815911	d	
JHJ	I	LPC	B1	C1	ND	2	1429805818118	1429805818599	h	
SSS	C	HPC	B1	C1	ND	1	1429805820807	1429805821311	s	
SSS	C	HPC	B1	C1	ND	2	1429805823517	1429805823855	s	
SDS	I	HPC	B1	C1	ND	1	1429805826062	1429805826415	s	
DDD	C	HPC	B1	C1	ND	2	1429805828622	1429805828999	d	
HJH	I	LPC	B1	C1	ND	1	1429805831206	1429805831719	h	
HHH	C	LPC	B1	C1	ND	2	1429805833926	1429805834327	h	
HJH	I	LPC	B1	C1	ND	1	1429805836535	1429805836911	j	
DDD	C	HPC	B1	C1	ND	1	1429805839119	1429805839543	h	
SSS	C	HPC	B1	C1	ND	2	1429805841750	1429805842327	s	
SSS	C	HPC	B1	C1	ND	1	1429805844535	1429805844903	s	
JHJ	I	LPC	B1	C1	ND	1	1429805847110	1429805847783	h	
DSD	I	HPC	B1	C1	ND	2	1429805849990	1429805850631	d	
JJJ	C	LPC	B1	C1	ND	2	1429805852838	1429805853399	j	
HHH	C	LPC	B1	C1	ND	2	1429805855607	1429805855991	h	
SSS	C	HPC	B1	C1	ND	1	1429805858199	1429805858511	s	
DDD	C	HPC	B1	C1	ND	2	1429805860718	1429805861047	d	
HJH	I	LPC	B1	C1	ND	2	1429805863255	1429805863687	j	
DDD	C	HPC	B1	C1	ND	1	1429805865894	1429805866455	d	
JHJ	I	LPC	B1	C1	ND	2	1429805868663	1429805869167	h	
DDD	C	HPC	B1	C1	ND	1	1429805871373	1429805871935	s	
DDD	C	HPC	B1	C1	ND	2	1429805874142	1429805874631	d	
SSS	C	HPC	B1	C1	ND	1	1429805876838	1429805877239	s	
DDD	C	HPC	B1	C1	ND	2	1429805879446	1429805879927	d	
HHH	C	LPC	B1	C1	ND	1	1429805882135	1429805882903	h	
SSS	C	HPC	B1	C1	ND	2	1429805885110	1429805885719	s	
SSS	C	HPC	B1	C1	ND	2	1429805887926	1429805888255	s	
DDD	C	HPC	B1	C1	ND	1	1429805890461	1429805890847	d	
HJH	I	LPC	B1	C1	ND	2	1429805893054	1429805893567	h	
SSS	C	HPC	B1	C1	ND	1	1429805895775	1429805896367	s	
JHJ	I	LPC	B1	C1	ND	1	1429805898573	1429805899231	h	
JHJ	I	LPC	B1	C1	ND	2	1429805901438	1429805901759	j	
JHJ	I	LPC	B1	C1	ND	1	1429805903966	1429805904399	h	
JJJ	C	LPC	B1	C1	ND	2	1429805906607	1429805907047	j	
JHJ	I	LPC	B1	C1	ND	2	1429805909253	1429805910279	h	
HJH	I	LPC	B1	C1	ND	2	1429805912487	1429805913159	j	
DSD	I	HPC	B1	C1	ND	2	1429805915366	1429805916127	s	
JHJ	I	LPC	B1	C1	ND	2	1429805918334	1429805918751	h	
SSS	C	HPC	B1	C1	ND	2	1429805920958	1429805921479	s	
DDD	C	HPC	B1	C1	ND	2	1429805923687	1429805924063	d	
DDD	C	HPC	B1	C1	ND	2	1429805926270	1429805926895	s	
HHH	C	LPC	B1	C1	ND	2	1429805929103	1429805929719	h	
JJJ	C	LPC	B1	C1	ND	1	1429805931927	1429805932535	h	
JHJ	I	LPC	B1	C1	ND	1	1429805934742	1429805935143	h	
HJH	I	LPC	B1	C1	ND	2	1429805937351	1429805937751	j	
DDD	C	HPC	B1	C1	ND	2	1429805939958	1429805940423	d	
JHJ	I	LPC	B1	C1	ND	1	1429805942631	1429805943127	h	
HJH	I	LPC	B1	C1	ND	2	1429805945333	1429805945807	j	
SDS	I	HPC	B1	C1	ND	2	1429805948013	1429805948479	h	
SSS	C	HPC	B1	C1	ND	2	1429805950686	1429805951359	s	
HJH	I	LPC	B1	C1	ND	1	1429805953566	1429805954175	h	
HJH	I	LPC	B1	C1	ND	2	1429805956380	1429805956999	j	
SSS	C	HPC	B1	C1	ND	2	1429805959206	1429805959206	j	
HJH	I	LPC	B1	C1	ND	1	1429805961416	1429805962111	j	
SSS	C	HPC	B1	C1	ND	1	1429805964317	1429805964831	s	
HJH	I	LPC	B1	C1	ND	2	1429805967039	1429805967951	j	
HHH	C	LPC	B1	C1	ND	2	1429805970159	1429805970743	h	
SDS	I	HPC	B1	C1	ND	2	1429805972951	1429805973527	d	
JHJ	I	LPC	B1	C1	ND	1	1429805975734	1429805976431	s	
JJJ	C	LPC	B1	C1	ND	1	1429805978638	1429805979047	j	
JJJ	C	LPC	B1	C1	ND	2	1429805981254	1429805981671	j	
JHJ	I	LPC	B2	C1	ND	2	1429805992020	1429805992791	h	
SSS	C	HPC	B2	C1	ND	1	1429805994999	1429805995575	s	
DDD	C	HPC	B2	C1	ND	1	1429805997783	1429805997783	d	
JJJ	C	LPC	B2	C1	ND	1	1429806000008	1429806000447	j	
HJH	I	LPC	B2	C1	ND	1	1429806002655	1429806003167	j	
DDD	C	HPC	B2	C1	ND	1	1429806005375	1429806005719	d	
DDD	C	HPC	B2	C1	ND	2	1429806007927	1429806008431	d	
HJH	I	LPC	B2	C1	ND	1	1429806010638	1429806011359	h	
HJH	I	LPC	B2	C1	ND	1	1429806013567	1429806014103	j	
DDD	C	HPC	B2	C1	ND	1	1429806016310	1429806016903	d	
HJH	I	LPC	B2	C1	ND	1	1429806019110	1429806019719	j	
HJH	I	LPC	B2	C1	ND	2	1429806021926	1429806022399	j	
SDS	I	HPC	B2	C1	ND	1	1429806024606	1429806025287	d	
HJH	I	LPC	B2	C1	ND	2	1429806027495	1429806028279	j	
DDD	C	HPC	B2	C1	ND	2	1429806030487	1429806030895	d	
JHJ	I	LPC	B2	C1	ND	2	1429806033102	1429806033615	h	
HJH	I	LPC	B2	C1	ND	2	1429806035822	1429806036271	d	
JHJ	I	LPC	B2	C1	ND	2	1429806038478	1429806039175	h	
DDD	C	HPC	B2	C1	ND	2	1429806041383	1429806041895	d	
SDS	I	HPC	B2	C1	ND	2	1429806044103	1429806045247	d	
HJH	I	LPC	B2	C1	ND	1	1429806047454	1429806048103	j	
SDS	I	HPC	B2	C1	ND	2	1429806050310	1429806050839	d	
JHJ	I	LPC	B2	C1	ND	1	1429806053047	1429806053719	h	
HHH	C	LPC	B2	C1	ND	1	1429806055927	1429806056575	h	
JHJ	I	LPC	B2	C1	ND	2	1429806058783	1429806059447	h	
DSD	I	HPC	B2	C1	ND	2	1429806061654	1429806062591	s	
DSD	I	HPC	B2	C1	ND	2	1429806064799	1429806065487	s	
DDD	C	HPC	B2	C1	ND	2	1429806067694	1429806068151	d	
HJH	I	LPC	B2	C1	ND	2	1429806070359	1429806070903	h	
HJH	I	LPC	B2	C1	ND	1	1429806073111	1429806073631	j	
DDD	C	HPC	B2	C1	ND	2	1429806075839	1429806076399	d	
HHH	C	LPC	B2	C1	ND	2	1429806078607	1429806079246	h	
SSS	C	HPC	B2	C1	ND	1	1429806081454	1429806081999	s	
SSS	C	HPC	B2	C1	ND	1	1429806084205	1429806084775	s	
SSS	C	HPC	B2	C1	ND	1	1429806086983	1429806087559	s	
SSS	C	HPC	B2	C1	ND	1	1429806089767	1429806090342	s	
DDD	C	HPC	B2	C1	ND	2	1429806092550	1429806092919	d	
DDD	C	HPC	B2	C1	ND	1	1429806095125	1429806095471	d	
DDD	C	HPC	B2	C1	ND	1	1429806097678	1429806098111	d	
JHJ	I	LPC	B2	C1	ND	1	1429806100317	1429806100775	h	
DSD	I	HPC	B2	C1	ND	2	1429806102982	1429806103503	s	
SSS	C	HPC	B2	C1	ND	2	1429806105711	1429806106247	s	
HHH	C	LPC	B2	C1	ND	1	1429806108453	1429806108807	h	
DDD	C	HPC	B2	C1	ND	1	1429806111014	1429806111543	d	
HJH	I	LPC	B2	C1	ND	2	1429806113751	1429806114391	j	
HHH	C	LPC	B2	C1	ND	1	1429806116598	1429806117183	h	
SSS	C	HPC	B2	C1	ND	1	1429806119390	1429806119871	s	
SDS	I	HPC	B2	C1	ND	2	1429806122078	1429806122583	d	
JHJ	I	LPC	B2	C1	ND	2	1429806124791	1429806125383	h	
JHJ	I	LPC	B2	C1	ND	2	1429806127590	1429806128071	h	
DDD	C	HPC	B2	C1	ND	1	1429806130279	1429806130783	d	
JJJ	C	LPC	B2	C1	ND	2	1429806132990	1429806133727	j	
SSS	C	HPC	B2	C1	ND	1	1429806135934	1429806136359	s	
DDD	C	HPC	B2	C1	ND	1	1429806138565	1429806139783	d	
DSD	I	HPC	B2	C1	ND	2	1429806141989	1429806142607	s	
JJJ	C	LPC	B2	C1	ND	2	1429806144814	1429806145535	j	
SSS	C	HPC	B2	C1	ND	1	1429806147743	1429806148967	h	
DDD	C	HPC	B2	C1	ND	2	1429806151173	1429806151631	d	
JJJ	C	LPC	B2	C1	ND	1	1429806153838	1429806154319	j	
JJJ	C	LPC	B2	C1	ND	1	1429806156526	1429806157007	j	
JHJ	I	LPC	B2	C1	ND	1	1429806159214	1429806159871	h	
JHJ	I	LPC	B2	C1	ND	2	1429806162078	1429806162575	h	
SSS	C	HPC	B2	C1	ND	1	1429806164783	1429806165759	s	
JHJ	I	LPC	B2	C1	ND	1	1429806167967	1429806168431	h	
DSD	I	HPC	B2	C1	ND	1	1429806170638	1429806171087	s	
SSS	C	HPC	B2	C1	ND	1	1429806173295	1429806173751	s	
HJH	I	LPC	B2	C1	ND	1	1429806175958	1429806176631	h	
SSS	C	HPC	B2	C1	ND	2	1429806178839	1429806179591	s	
DDD	C	HPC	B2	C1	ND	2	1429806181799	1429806182167	d	
SSS	C	HPC	B2	C1	ND	1	1429806184374	1429806184815	s	
HHH	C	LPC	B2	C1	ND	1	1429806187023	1429806187479	h	
