DSD	I	LPC	B1	C1	ND	2	1429636103224	1429636105546	s	
DSD	I	LPC	B1	C1	ND	1	1429636107755	1429636108715	s	
SDS	I	LPC	B1	C1	ND	2	1429636110924	1429636112197	d	
JJJ	C	HPC	B1	C1	ND	1	1429636114406	1429636116303	j	
DSD	I	LPC	B1	C1	ND	2	1429636118511	1429636120065	s	
SDS	I	LPC	B1	C1	ND	2	1429636122274	1429636123147	d	
DDD	C	LPC	B1	C1	ND	2	1429636125355	1429636126916	d	
JJJ	C	HPC	B1	C1	ND	1	1429636129123	1429636130374	j	
HHH	C	HPC	B1	C1	ND	2	1429636132581	1429636133344	h	
HHH	C	HPC	B1	C1	ND	2	1429636135552	1429636136665	h	
HHH	C	HPC	B1	C1	ND	2	1429636138875	1429636140347	h	
JHJ	I	HPC	B1	C1	ND	1	1429636142555	1429636143253	h	
JJJ	C	HPC	B1	C1	ND	2	1429636145462	1429636146214	j	
JJJ	C	HPC	B1	C1	ND	2	1429636148423	1429636149480	j	
HJH	I	HPC	B1	C1	ND	1	1429636151687	1429636152825	j	
SDS	I	LPC	B1	C1	ND	1	1429636155034	1429636157516	d	
SDS	I	LPC	B1	C1	ND	2	1429636159724	1429636160685	d	
JJJ	C	HPC	B1	C1	ND	1	1429636162894	1429636163703	j	
SSS	C	LPC	B1	C1	ND	1	1429636165911	1429636167113	s	
SDS	I	LPC	B1	C1	ND	1	1429636169321	1429636170098	d	
DSD	I	LPC	B1	C1	ND	2	1429636172306	1429636173404	s	
JJJ	C	HPC	B1	C1	ND	1	1429636175612	1429636176437	j	
SDS	I	LPC	B1	C1	ND	1	1429636178646	1429636180567	d	
SSS	C	LPC	B1	C1	ND	1	1429636182774	1429636184441	s	
JJJ	C	HPC	B1	C1	ND	1	1429636186650	1429636188451	j	
SDS	I	LPC	B1	C1	ND	2	1429636190660	1429636193054	d	
DSD	I	LPC	B1	C1	ND	2	1429636195262	1429636196199	s	
HHH	C	HPC	B1	C1	ND	1	1429636198408	1429636199497	h	
SDS	I	LPC	B1	C1	ND	2	1429636201706	1429636203555	d	
DDD	C	LPC	B1	C1	ND	1	1429636205764	1429636206708	d	
DSD	I	LPC	B1	C1	ND	2	1429636208917	1429636209742	s	
DSD	I	LPC	B1	C1	ND	1	1429636211949	1429636212855	s	
HJH	I	HPC	B1	C1	ND	1	1429636215064	1429636215905	j	
JJJ	C	HPC	B1	C1	ND	2	1429636218113	1429636219115	j	
HHH	C	HPC	B1	C1	ND	1	1429636221322	1429636222380	h	
SSS	C	LPC	B1	C1	ND	1	1429636224588	1429636225414	s	
SDS	I	LPC	B1	C1	ND	2	1429636227623	1429636228207	d	
HHH	C	HPC	B1	C1	ND	1	1429636230416	1429636231249	h	
DSD	I	LPC	B1	C1	ND	1	1429636233456	1429636234330	s	
JHJ	I	HPC	B1	C1	ND	2	1429636236538	1429636237292	h	
DSD	I	LPC	B1	C1	ND	1	1429636239501	1429636240349	s	
DSD	I	LPC	B1	C1	ND	1	1429636242558	1429636243343	s	
SDS	I	LPC	B1	C1	ND	1	1429636245552	1429636246312	d	
HHH	C	HPC	B1	C1	ND	1	1429636248521	1429636249498	h	
DSD	I	LPC	B1	C1	ND	2	1429636251706	1429636252563	s	
SSS	C	LPC	B1	C1	ND	2	1429636254772	1429636255877	s	
JJJ	C	HPC	B1	C1	ND	2	1429636258085	1429636258982	j	
JJJ	C	HPC	B1	C1	ND	2	1429636261191	1429636261736	j	
JJJ	C	HPC	B1	C1	ND	1	1429636263945	1429636264393	j	
HHH	C	HPC	B1	C1	ND	2	1429636266602	1429636267379	h	
HJH	I	HPC	B1	C1	ND	2	1429636269586	1429636270284	j	
HHH	C	HPC	B1	C1	ND	1	1429636272493	1429636273222	h	
DSD	I	LPC	B1	C1	ND	2	1429636275431	1429636276223	s	
DSD	I	LPC	B1	C1	ND	2	1429636278431	1429636279217	s	
JJJ	C	HPC	B1	C1	ND	2	1429636281425	1429636282218	j	
HHH	C	HPC	B1	C1	ND	1	1429636284425	1429636285019	h	
HJH	I	HPC	B1	C1	ND	1	1429636287228	1429636287877	j	
HJH	I	HPC	B1	C1	ND	2	1429636290086	1429636290694	j	
DDD	C	LPC	B1	C1	ND	1	1429636292901	1429636293840	d	
JHJ	I	HPC	B1	C1	ND	2	1429636296049	1429636297202	h	
SDS	I	LPC	B1	C1	ND	1	1429636299410	1429636300299	d	
HHH	C	HPC	B1	C1	ND	1	1429636302506	1429636303653	h	
HJH	I	HPC	B1	C1	ND	2	1429636305861	1429636306662	j	
DDD	C	LPC	B1	C1	ND	2	1429636308872	1429636309720	d	
HHH	C	HPC	B1	C1	ND	2	1429636311929	1429636313218	h	
SDS	I	LPC	B1	C1	ND	1	1429636315427	1429636316275	d	
DSD	I	LPC	B1	C1	ND	2	1429636318485	1429636319517	s	
SDS	I	LPC	B1	C1	ND	1	1429636321725	1429636323014	d	
JJJ	C	HPC	B1	C1	ND	1	1429636325223	1429636326152	j	
SDS	I	LPC	B1	C1	ND	1	1429636328359	1429636329826	d	
SDS	I	LPC	B1	C1	ND	2	1429636332035	1429636332803	d	
JHJ	I	HPC	B1	C1	ND	2	1429636335011	1429636336061	h	
HHH	C	HPC	B1	C1	ND	2	1429636338268	1429636338982	h	
DSD	I	LPC	B1	C1	ND	1	1429636341190	1429636342080	s	
JJJ	C	HPC	B1	C1	ND	1	1429636344288	1429636345057	j	
HHH	C	HPC	B1	C1	ND	2	1429636347265	1429636348059	h	
SSS	C	LPC	B1	C1	ND	2	1429636350266	1429636351149	s	
HHH	C	HPC	B1	C1	ND	2	1429636353356	1429636354262	h	
SDS	I	LPC	B1	C1	ND	2	1429636356471	1429636357264	d	
DSD	I	LPC	B1	C1	ND	1	1429636359471	1429636360305	s	
DSD	I	LPC	B1	C1	ND	1	1429636362514	1429636363082	s	
JJJ	C	HPC	B1	C1	ND	1	1429636365289	1429636365948	j	
JJJ	C	HPC	B1	C1	ND	1	1429636368157	1429636368661	j	
HHH	C	HPC	B1	C1	ND	2	1429636370869	1429636371375	h	
SDS	I	LPC	B1	C1	ND	1	1429636373584	1429636374184	d	
JJJ	C	HPC	B1	C1	ND	2	1429636376392	1429636376961	j	
JJJ	C	HPC	B1	C1	ND	1	1429636379171	1429636379723	j	
SDS	I	LPC	B1	C1	ND	1	1429636381932	1429636382572	d	
SSS	C	LPC	B1	C1	ND	2	1429636384780	1429636385582	s	
DDD	C	LPC	B1	C1	ND	2	1429636387790	1429636388415	d	
JHJ	I	HPC	B1	C1	ND	2	1429636390624	1429636391481	h	
HHH	C	HPC	B1	C1	ND	1	1429636393689	1429636394218	h	
HHH	C	HPC	B1	C1	ND	2	1429636396426	1429636396907	h	
JHJ	I	HPC	B1	C1	ND	1	1429636399115	1429636399661	h	
DSD	I	LPC	B1	C1	ND	2	1429636401870	1429636402830	s	
DDD	C	LPC	B1	C1	ND	1	1429636405037	1429636405528	d	
SDS	I	LPC	B2	C1	ND	2	1429636412264	1429636413107	d	
DSD	I	LPC	B2	C1	ND	2	1429636415316	1429636415957	d	
SDS	I	LPC	B2	C1	ND	1	1429636418164	1429636418990	d	
DSD	I	LPC	B2	C1	ND	1	1429636421198	1429636421880	s	
JHJ	I	HPC	B2	C1	ND	2	1429636424087	1429636424857	h	
DDD	C	LPC	B2	C1	ND	1	1429636427066	1429636428107	d	
HHH	C	HPC	B2	C1	ND	1	1429636430315	1429636431132	j	
JJJ	C	HPC	B2	C1	ND	1	1429636433341	1429636434334	j	
DSD	I	LPC	B2	C1	ND	1	1429636436541	1429636437416	s	
SDS	I	LPC	B2	C1	ND	1	1429636439625	1429636440377	d	
HJH	I	HPC	B2	C1	ND	1	1429636442586	1429636443331	j	
HHH	C	HPC	B2	C1	ND	1	1429636445539	1429636446420	h	
SDS	I	LPC	B2	C1	ND	2	1429636448628	1429636449286	d	
HHH	C	HPC	B2	C1	ND	1	1429636451495	1429636452471	h	
DDD	C	LPC	B2	C1	ND	2	1429636454680	1429636455385	d	
JJJ	C	HPC	B2	C1	ND	1	1429636457592	1429636458226	j	
HHH	C	HPC	B2	C1	ND	1	1429636460436	1429636460995	h	
HHH	C	HPC	B2	C1	ND	1	1429636463204	1429636463845	h	
JJJ	C	HPC	B2	C1	ND	1	1429636466053	1429636466606	j	
SDS	I	LPC	B2	C1	ND	1	1429636468816	1429636469296	d	
DSD	I	LPC	B2	C1	ND	1	1429636471503	1429636472145	s	
SDS	I	LPC	B2	C1	ND	1	1429636474353	1429636475146	d	
JJJ	C	HPC	B2	C1	ND	1	1429636477354	1429636477844	j	
SDS	I	LPC	B2	C1	ND	2	1429636480051	1429636480709	d	
JJJ	C	HPC	B2	C1	ND	2	1429636482917	1429636483447	j	
HHH	C	HPC	B2	C1	ND	1	1429636485656	1429636486080	h	
HJH	I	HPC	B2	C1	ND	1	1429636488289	1429636488769	j	
HHH	C	HPC	B2	C1	ND	1	1429636490978	1429636491691	h	
JJJ	C	HPC	B2	C1	ND	2	1429636493899	1429636494428	j	
JJJ	C	HPC	B2	C1	ND	2	1429636496637	1429636497093	j	
DSD	I	LPC	B2	C1	ND	2	1429636499303	1429636499943	d	
SDS	I	LPC	B2	C1	ND	2	1429636502151	1429636502696	d	
SDS	I	LPC	B2	C1	ND	1	1429636504903	1429636505698	d	
