HJH	I	HPC	B1	C1	ND	2	1430149737250	1430149738056	h	
JJJ	C	HPC	B1	C1	ND	2	1430149740265	1430149740966	j	
JHJ	I	HPC	B1	C1	ND	1	1430149743174	1430149744110	h	
HHH	C	HPC	B1	C1	ND	1	1430149746317	1430149746966	h	
JJJ	C	HPC	B1	C1	ND	2	1430149749173	1430149749710	j	
JJJ	C	HPC	B1	C1	ND	2	1430149751917	1430149752398	j	
HJH	I	HPC	B1	C1	ND	1	1430149754606	1430149755094	j	
DDD	C	LPC	B1	C1	ND	2	1430149757303	1430149757782	d	
JJJ	C	HPC	B1	C1	ND	2	1430149759990	1430149760510	j	
HHH	C	HPC	B1	C1	ND	1	1430149762718	1430149763222	d	
HHH	C	HPC	B1	C1	ND	1	1430149765430	1430149766006	h	
SDS	I	LPC	B1	C1	ND	1	1430149768214	1430149768966	d	
JHJ	I	HPC	B1	C1	ND	2	1430149771173	1430149771638	h	
JJJ	C	HPC	B1	C1	ND	2	1430149773845	1430149774350	j	
DSD	I	LPC	B1	C1	ND	1	1430149776558	1430149777230	s	
DSD	I	LPC	B1	C1	ND	1	1430149779438	1430149779958	s	
DSD	I	LPC	B1	C1	ND	2	1430149782166	1430149782782	s	
JJJ	C	HPC	B1	C1	ND	1	1430149784990	1430149785622	j	
HHH	C	HPC	B1	C1	ND	1	1430149787829	1430149788278	h	
SDS	I	LPC	B1	C1	ND	1	1430149790485	1430149791086	d	
HHH	C	HPC	B1	C1	ND	1	1430149793294	1430149793726	h	
HJH	I	HPC	B1	C1	ND	2	1430149795933	1430149796518	j	
SDS	I	LPC	B1	C1	ND	1	1430149798724	1430149799342	d	
HHH	C	HPC	B1	C1	ND	1	1430149801550	1430149802198	h	
SDS	I	LPC	B1	C1	ND	1	1430149804406	1430149804950	d	
JJJ	C	HPC	B1	C1	ND	1	1430149807157	1430149807742	j	
SDS	I	LPC	B1	C1	ND	1	1430149809949	1430149810622	d	
JJJ	C	HPC	B1	C1	ND	2	1430149812829	1430149813446	j	
DDD	C	LPC	B1	C1	ND	1	1430149815652	1430149816342	d	
DSD	I	LPC	B1	C1	ND	1	1430149818550	1430149819174	s	
HHH	C	HPC	B1	C1	ND	1	1430149821382	1430149822094	h	
JJJ	C	HPC	B1	C1	ND	1	1430149824302	1430149824918	j	
HHH	C	HPC	B1	C1	ND	1	1430149827126	1430149827718	h	
SDS	I	LPC	B1	C1	ND	1	1430149829925	1430149830486	d	
JJJ	C	HPC	B1	C1	ND	2	1430149832692	1430149833222	j	
DSD	I	LPC	B1	C1	ND	1	1430149835430	1430149836086	s	
DSD	I	LPC	B1	C1	ND	2	1430149838293	1430149838822	s	
DSD	I	LPC	B1	C1	ND	2	1430149841030	1430149841518	s	
JJJ	C	HPC	B1	C1	ND	2	1430149843725	1430149844230	j	
JHJ	I	HPC	B1	C1	ND	1	1430149846439	1430149847022	h	
SSS	C	LPC	B1	C1	ND	1	1430149849230	1430149849742	s	
JJJ	C	HPC	B1	C1	ND	1	1430149851948	1430149852646	h	
SDS	I	LPC	B1	C1	ND	1	1430149854854	1430149855646	d	
JJJ	C	HPC	B1	C1	ND	2	1430149857852	1430149858702	j	
SDS	I	LPC	B1	C1	ND	1	1430149860909	1430149861622	d	
SDS	I	LPC	B1	C1	ND	1	1430149863829	1430149864534	d	
SSS	C	LPC	B1	C1	ND	2	1430149866742	1430149867246	s	
DDD	C	LPC	B1	C1	ND	2	1430149869454	1430149870158	d	
JJJ	C	HPC	B1	C1	ND	1	1430149872365	1430149873022	j	
HHH	C	HPC	B1	C1	ND	1	1430149875229	1430149875950	h	
HHH	C	HPC	B1	C1	ND	2	1430149878158	1430149878710	h	
DSD	I	LPC	B1	C1	ND	1	1430149880918	1430149881534	s	
DDD	C	LPC	B1	C1	ND	2	1430149883742	1430149884318	d	
