DDD	C	HPC	B1	C1	ND	1	1430240828830	1430240830483	d	
SSS	C	HPC	B1	C1	ND	2	1430240832691	1430240834597	s	
JHJ	I	LPC	B1	C1	ND	1	1430240836806	1430240838639	h	
DDD	C	HPC	B1	C1	ND	1	1430240840848	1430240842417	d	
JHJ	I	LPC	B1	C1	ND	2	1430240844626	1430240846859	h	
DDD	C	HPC	B1	C1	ND	2	1430240849068	1430240850717	d	
HJH	I	LPC	B1	C1	ND	1	1430240852926	1430240854143	j	
HJH	I	LPC	B1	C1	ND	1	1430240856351	1430240857184	j	
JHJ	I	LPC	B1	C1	ND	1	1430240859393	1430240860882	h	
SSS	C	HPC	B1	C1	ND	2	1430240863090	1430240863835	s	
HJH	I	LPC	B1	C1	ND	1	1430240866045	1430240866957	j	
JJJ	C	LPC	B1	C1	ND	2	1430240869165	1430240869902	j	
DSD	I	HPC	B1	C1	ND	2	1430240872111	1430240873352	s	
DSD	I	HPC	B1	C1	ND	1	1430240875561	1430240876522	s	
HJH	I	LPC	B1	C1	ND	2	1430240878731	1430240879427	j	
HHH	C	LPC	B1	C1	ND	2	1430240881635	1430240884558	h	
DDD	C	HPC	B1	C1	ND	2	1430240886766	1430240888488	d	
JHJ	I	LPC	B1	C1	ND	1	1430240890696	1430240891441	h	
SSS	C	HPC	B1	C1	ND	2	1430240893650	1430240894475	s	
DDD	C	HPC	B1	C1	ND	1	1430240896684	1430240897940	h	
SDS	I	HPC	B1	C1	ND	2	1430240900149	1430240901406	d	
DDD	C	HPC	B1	C1	ND	1	1430240903615	1430240904736	d	
DDD	C	HPC	B1	C1	ND	1	1430240906945	1430240908017	d	
JJJ	C	LPC	B1	C1	ND	2	1430240910226	1430240911875	j	
HJH	I	LPC	B1	C1	ND	2	1430240914084	1430240914869	j	
SDS	I	HPC	B1	C1	ND	1	1430240917077	1430240918287	d	
SDS	I	HPC	B1	C1	ND	1	1430240920496	1430240921408	d	
JHJ	I	LPC	B1	C1	ND	2	1430240923618	1430240925138	h	
SSS	C	HPC	B1	C1	ND	1	1430240927347	1430240928820	s	
DSD	I	HPC	B1	C1	ND	2	1430240931029	1430240931989	s	
JJJ	C	LPC	B1	C1	ND	2	1430240934198	1430240935671	j	
SDS	I	HPC	B1	C1	ND	2	1430240937880	1430240939249	d	
JHJ	I	LPC	B1	C1	ND	1	1430240941458	1430240943003	h	
