DSD	I	LPC	B1	C1	ND	1	1429805495190	1429805496777	d	
HHH	C	HPC	B1	C1	ND	1	1429805498986	1429805499859	h	
DDD	C	LPC	B1	C1	ND	1	1429805502068	1429805502796	s	
JJJ	C	HPC	B1	C1	ND	1	1429805505004	1429805506054	j	
DSD	I	LPC	B1	C1	ND	2	1429805508263	1429805509159	d	
SSS	C	LPC	B1	C1	ND	1	1429805511368	1429805512057	s	
DSD	I	LPC	B1	C1	ND	2	1429805514266	1429805515114	d	
JJJ	C	HPC	B1	C1	ND	2	1429805517323	1429805518172	j	
JJJ	C	HPC	B1	C1	ND	2	1429805520381	1429805520965	j	
JHJ	I	HPC	B1	C1	ND	2	1429805523174	1429805523911	j	
DDD	C	LPC	B1	C1	ND	2	1429805526119	1429805526792	s	
SDS	I	LPC	B1	C1	ND	2	1429805529000	1429805529874	s	
DSD	I	LPC	B1	C1	ND	1	1429805532083	1429805532923	d	
JJJ	C	HPC	B1	C1	ND	1	1429805535132	1429805535836	j	
SDS	I	LPC	B1	C1	ND	1	1429805538044	1429805538782	s	
DSD	I	LPC	B1	C1	ND	1	1429805540991	1429805541807	d	
SDS	I	LPC	B1	C1	ND	2	1429805544016	1429805544617	d	
HHH	C	HPC	B1	C1	ND	1	1429805546825	1429805547634	j	
HHH	C	HPC	B1	C1	ND	2	1429805549842	1429805550356	h	
HHH	C	HPC	B1	C1	ND	2	1429805552565	1429805553149	h	
HJH	I	HPC	B1	C1	ND	1	1429805555359	1429805555790	h	
DSD	I	LPC	B1	C1	ND	1	1429805557999	1429805558832	d	
SDS	I	LPC	B1	C1	ND	1	1429805561041	1429805561954	s	
HJH	I	HPC	B1	C1	ND	1	1429805564163	1429805565179	h	
HHH	C	HPC	B1	C1	ND	2	1429805567389	1429805567965	h	
JJJ	C	HPC	B1	C1	ND	1	1429805570174	1429805570686	j	
JJJ	C	HPC	B1	C1	ND	2	1429805572894	1429805573415	j	
DDD	C	LPC	B1	C1	ND	2	1429805575624	1429805576129	d	
SSS	C	LPC	B1	C1	ND	1	1429805578336	1429805578714	s	
SDS	I	LPC	B1	C1	ND	1	1429805580922	1429805581667	d	
HHH	C	HPC	B1	C1	ND	2	1429805583877	1429805584757	h	
JJJ	C	HPC	B1	C1	ND	2	1429805586965	1429805587550	j	
SDS	I	LPC	B1	C1	ND	2	1429805589759	1429805590248	s	
JJJ	C	HPC	B1	C1	ND	2	1429805592457	1429805593057	j	
JHJ	I	HPC	B1	C1	ND	1	1429805595267	1429805595915	j	
DSD	I	LPC	B1	C1	ND	1	1429805598124	1429805598836	d	
DDD	C	LPC	B1	C1	ND	2	1429805601044	1429805601605	d	
SDS	I	LPC	B1	C1	ND	1	1429805603814	1429805604383	s	
SDS	I	LPC	B1	C1	ND	2	1429805606591	1429805607248	s	
HHH	C	HPC	B1	C1	ND	2	1429805609457	1429805610074	h	
DSD	I	LPC	B1	C1	ND	1	1429805612283	1429805612915	s	
HHH	C	HPC	B1	C1	ND	1	1429805615124	1429805615772	h	
DSD	I	LPC	B1	C1	ND	2	1429805617981	1429805618854	d	
HHH	C	HPC	B1	C1	ND	2	1429805621063	1429805621703	h	
DSD	I	LPC	B1	C1	ND	1	1429805623912	1429805624617	d	
SDS	I	LPC	B1	C1	ND	2	1429805626826	1429805627554	s	
SDS	I	LPC	B1	C1	ND	1	1429805629763	1429805630340	s	
SSS	C	LPC	B1	C1	ND	2	1429805632548	1429805633125	s	
JHJ	I	HPC	B1	C1	ND	2	1429805635334	1429805636159	j	
DSD	I	LPC	B1	C1	ND	1	1429805638367	1429805639024	s	
JJJ	C	HPC	B1	C1	ND	1	1429805641232	1429805642010	j	
SSS	C	LPC	B1	C1	ND	1	1429805644219	1429805644835	s	
JHJ	I	HPC	B1	C1	ND	2	1429805647043	1429805647684	j	
SDS	I	LPC	B1	C1	ND	1	1429805649892	1429805650486	s	
DDD	C	LPC	B1	C1	ND	1	1429805652695	1429805653591	d	
DSD	I	LPC	B1	C1	ND	1	1429805655799	1429805656537	d	
HJH	I	HPC	B1	C1	ND	1	1429805658746	1429805660827	h	
JJJ	C	HPC	B1	C1	ND	1	1429805663035	1429805663604	j	
DDD	C	LPC	B1	C1	ND	2	1429805665812	1429805666454	d	
DSD	I	LPC	B1	C1	ND	1	1429805668663	1429805669255	d	
HHH	C	HPC	B1	C1	ND	2	1429805671464	1429805672137	h	
HHH	C	HPC	B1	C1	ND	1	1429805674345	1429805674866	h	
DSD	I	LPC	B1	C1	ND	1	1429805677074	1429805677723	d	
JJJ	C	HPC	B1	C1	ND	1	1429805679932	1429805680469	j	
JJJ	C	HPC	B1	C1	ND	2	1429805682677	1429805683198	j	
SDS	I	LPC	B1	C1	ND	1	1429805685407	1429805685992	d	
DSD	I	LPC	B1	C1	ND	1	1429805688200	1429805688200	s	
JJJ	C	HPC	B1	C1	ND	2	1429805690420	1429805691082	j	
HHH	C	HPC	B1	C1	ND	1	1429805693292	1429805693843	h	
SDS	I	LPC	B1	C1	ND	2	1429805696052	1429805696789	s	
JJJ	C	HPC	B1	C1	ND	1	1429805698998	1429805699558	j	
HHH	C	HPC	B1	C1	ND	2	1429805701767	1429805702296	h	
JJJ	C	HPC	B1	C1	ND	2	1429805704502	1429805704985	j	
JHJ	I	HPC	B1	C1	ND	2	1429805707194	1429805707850	j	
HHH	C	HPC	B1	C1	ND	1	1429805710058	1429805710564	h	
HHH	C	HPC	B1	C1	ND	2	1429805712772	1429805713269	h	
SDS	I	LPC	B1	C1	ND	1	1429805715477	1429805716191	s	
SDS	I	LPC	B1	C1	ND	2	1429805718399	1429805718976	s	
HHH	C	HPC	B1	C1	ND	1	1429805721185	1429805721801	h	
JJJ	C	HPC	B1	C1	ND	2	1429805724010	1429805724523	j	
SDS	I	LPC	B1	C1	ND	2	1429805726732	1429805727300	s	
DSD	I	LPC	B1	C1	ND	2	1429805729509	1429805730150	d	
DSD	I	LPC	B1	C1	ND	2	1429805732358	1429805732975	d	
JJJ	C	HPC	B1	C1	ND	2	1429805735184	1429805735656	j	
HHH	C	HPC	B1	C1	ND	2	1429805737865	1429805738394	h	
HJH	I	HPC	B1	C1	ND	2	1429805740604	1429805741379	h	
SSS	C	LPC	B1	C1	ND	1	1429805743589	1429805744125	s	
SDS	I	LPC	B1	C1	ND	2	1429805746334	1429805747182	s	
JHJ	I	HPC	B1	C1	ND	1	1429805749392	1429805750208	j	
SSS	C	LPC	B1	C1	ND	1	1429805752417	1429805753065	s	
HHH	C	HPC	B1	C1	ND	2	1429805755275	1429805756003	h	
HJH	I	HPC	B1	C1	ND	1	1429805758211	1429805758844	h	
HJH	I	HPC	B1	C1	ND	2	1429805761052	1429805761637	h	
SDS	I	LPC	B1	C1	ND	1	1429805763846	1429805764743	s	
DSD	I	LPC	B1	C1	ND	1	1429805766952	1429805767872	d	
JJJ	C	HPC	B1	C1	ND	2	1429805770080	1429805770738	j	
HHH	C	HPC	B2	C1	ND	1	1429805780063	1429805781135	j	
SDS	I	LPC	B2	C1	ND	2	1429805783344	1429805783936	s	
DSD	I	LPC	B2	C1	ND	2	1429805786146	1429805786786	d	
DSD	I	LPC	B2	C1	ND	1	1429805788995	1429805789531	d	
SDS	I	LPC	B2	C1	ND	1	1429805791740	1429805792253	s	
HHH	C	HPC	B2	C1	ND	1	1429805794462	1429805795070	h	
HHH	C	HPC	B2	C1	ND	2	1429805797278	1429805797759	h	
SSS	C	LPC	B2	C1	ND	1	1429805799967	1429805800561	s	
SDS	I	LPC	B2	C1	ND	1	1429805802769	1429805803274	s	
HJH	I	HPC	B2	C1	ND	2	1429805805484	1429805806052	h	
JHJ	I	HPC	B2	C1	ND	2	1429805808261	1429805808805	j	
HJH	I	HPC	B2	C1	ND	2	1429805811014	1429805811590	h	
JJJ	C	HPC	B2	C1	ND	1	1429805813799	1429805814424	j	
HHH	C	HPC	B2	C1	ND	2	1429805816633	1429805817001	h	
JJJ	C	HPC	B2	C1	ND	1	1429805819210	1429805819634	j	
SDS	I	LPC	B2	C1	ND	2	1429805821843	1429805822316	s	
HHH	C	HPC	B2	C1	ND	1	1429805824524	1429805825157	h	
DDD	C	LPC	B2	C1	ND	2	1429805827367	1429805828175	s	
DSD	I	LPC	B2	C1	ND	2	1429805830383	1429805831048	d	
HHH	C	HPC	B2	C1	ND	2	1429805833258	1429805833881	h	
HHH	C	HPC	B2	C1	ND	1	1429805836089	1429805836667	h	
DSD	I	LPC	B2	C1	ND	2	1429805838876	1429805839540	d	
JJJ	C	HPC	B2	C1	ND	2	1429805841749	1429805842310	h	
DSD	I	LPC	B2	C1	ND	2	1429805844518	1429805845167	d	
SDS	I	LPC	B2	C1	ND	1	1429805847376	1429805847952	s	
SSS	C	LPC	B2	C1	ND	1	1429805850161	1429805850722	s	
SDS	I	LPC	B2	C1	ND	2	1429805852929	1429805853539	s	
SDS	I	LPC	B2	C1	ND	1	1429805855748	1429805856237	s	
HHH	C	HPC	B2	C1	ND	1	1429805858446	1429805859086	h	
HHH	C	HPC	B2	C1	ND	1	1429805861296	1429805861823	h	
SDS	I	LPC	B2	C1	ND	1	1429805864033	1429805864593	s	
SDS	I	LPC	B2	C1	ND	2	1429805866802	1429805867306	s	
SDS	I	LPC	B2	C1	ND	1	1429805869516	1429805869971	s	
DDD	C	LPC	B2	C1	ND	1	1429805872181	1429805872733	d	
